1290,0.400002,0.786517
1300,0.399958,0.786517
1310,0.399913,0.786517
1320,0.399869,0.786517
1330,0.399826,0.786517
1340,0.399782,0.786517
1350,0.399740,0.785653
1360,0.399697,0.786517
1370,0.399655,0.785653
1380,0.399613,0.785653
1390,0.399572,0.786517
1400,0.399531,0.786517
1410,0.399490,0.786517
1420,0.399449,0.786517
1430,0.399409,0.786517
1440,0.399370,0.786517
1450,0.399330,0.786517
1460,0.399291,0.785653
1470,0.399253,0.786517
1480,0.399214,0.787381
1490,0.399176,0.787381
1500,0.399138,0.787381
1510,0.399101,0.786517
1520,0.399064,0.787381
1530,0.399027,0.789110
1540,0.398991,0.789110
1550,0.398955,0.788245
1560,0.398919,0.788245
1570,0.398883,0.788245
1580,0.398848,0.788245
1590,0.398812,0.788245
1600,0.398778,0.788245
1610,0.398743,0.789110
1620,0.398709,0.789974
1630,0.398675,0.789974
1640,0.398641,0.789974
1650,0.398608,0.790838
1660,0.398575,0.790838
1670,0.398542,0.792567
1680,0.398510,0.792567
1690,0.398478,0.793431
1700,0.398445,0.793431
1710,0.398414,0.793431
1720,0.398383,0.794296
1730,0.398351,0.794296
1740,0.398320,0.794296
1750,0.398289,0.794296
1760,0.398259,0.796024
1770,0.398229,0.796024
1780,0.398199,0.796024
1790,0.398169,0.796024
1800,0.398139,0.796024
1810,0.398110,0.796024
1820,0.398081,0.796024
1830,0.398052,0.796024
1840,0.398024,0.796024
1850,0.397995,0.796024
1860,0.397967,0.796889
1870,0.397939,0.797753
1880,0.397912,0.797753
1890,0.397884,0.798617
1900,0.397857,0.798617
1910,0.397830,0.798617
1920,0.397803,0.798617
1930,0.397776,0.799481
1940,0.397750,0.799481
1950,0.397723,0.799481
1960,0.397697,0.799481
1970,0.397671,0.799481
1980,0.397646,0.799481
1990,0.397620,0.800346
2000,0.397595,0.801210
2010,0.397570,0.801210
2020,0.397545,0.801210
2030,0.397520,0.801210
2040,0.397495,0.801210
2050,0.397471,0.801210
2060,0.397447,0.801210
2070,0.397423,0.801210
2080,0.397399,0.801210
2090,0.397375,0.801210
2100,0.397351,0.801210
2110,0.397328,0.802074
2120,0.397305,0.802074
2130,0.397282,0.802074
2140,0.397258,0.802074
2150,0.397236,0.802074
2160,0.397213,0.802074
2170,0.397191,0.802074
2180,0.397168,0.802939
2190,0.397146,0.802939
2200,0.397124,0.802939
2210,0.397102,0.802939
2220,0.397080,0.803803
2230,0.397059,0.803803
2240,0.397037,0.803803
2250,0.397016,0.803803
2260,0.396994,0.803803
2270,0.396973,0.803803
2280,0.396952,0.803803
2290,0.396931,0.804667
2300,0.396911,0.805532
2310,0.396890,0.805532
2320,0.396870,0.805532
2330,0.396849,0.805532
2340,0.396829,0.806396
2350,0.396809,0.806396
2360,0.396789,0.806396
2370,0.396769,0.806396
2380,0.396750,0.806396
2390,0.396730,0.806396
2400,0.396710,0.806396
2410,0.396691,0.806396
2420,0.396671,0.806396
2430,0.396652,0.806396
2440,0.396633,0.806396
2450,0.396614,0.806396
2460,0.396595,0.806396
2470,0.396576,0.806396
2480,0.396558,0.806396
2490,0.396539,0.807260
2500,0.396521,0.806396
2510,0.396502,0.806396
2520,0.396484,0.806396
2530,0.396466,0.806396
2540,0.396448,0.805532
2550,0.396430,0.805532
2560,0.396412,0.805532
2570,0.396394,0.806396
2580,0.396377,0.806396
2590,0.396359,0.806396
2600,0.396341,0.806396
2610,0.396324,0.806396
2620,0.396307,0.805532
2630,0.396289,0.805532
2640,0.396272,0.805532
2650,0.396255,0.805532
2660,0.396238,0.805532
2670,0.396221,0.805532
2680,0.396204,0.805532
2690,0.396187,0.805532
2700,0.396171,0.805532
2710,0.396154,0.805532
2720,0.396138,0.805532
2730,0.396121,0.805532
2740,0.396105,0.805532
2750,0.396089,0.805532
2760,0.396072,0.805532
2770,0.396056,0.805532
2780,0.396040,0.806396
2790,0.396024,0.806396
2800,0.396008,0.806396
2810,0.395992,0.806396
2820,0.395976,0.806396
2830,0.395960,0.806396
2840,0.395945,0.806396
2850,0.395929,0.806396
2860,0.395914,0.806396
2870,0.395898,0.806396
2880,0.395883,0.805532
2890,0.395868,0.805532
2900,0.395852,0.805532
2910,0.395837,0.805532
2920,0.395822,0.805532
2930,0.395807,0.805532
2940,0.395792,0.805532
2950,0.395777,0.805532
2960,0.395762,0.805532
2970,0.395747,0.805532
2980,0.395733,0.806396
2990,0.395718,0.806396
3000,0.395703,0.806396
